OverallQual,GrLivArea_Log,NbHd_num,GarageCars,ExtQ_num,KiQ_num,BsQ_num,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,Fireplaces,MasVnrArea,MSZ_num
6,7.516977224604321,1,2.0,2,2,1,756.0,1,1966,1966,1,351.0,3
4,6.4457198193855785,1,0.0,2,2,2,630.0,1,1970,1970,0,0.0,2
7,7.417580402414544,2,2.0,3,3,2,813.0,2,2007,2007,0,103.68526170798899,3
4,7.31986492980897,1,1.0,2,2,1,755.0,1,1940,1950,1,0.0,3
7,7.447751280047908,2,2.0,3,3,2,880.0,2,1996,1996,1,0.0,3
6,7.292337176173877,1,1.0,2,2,1,756.0,1,1906,1995,0,0.0,2
8,7.655864017616056,3,3.0,3,3,2,2109.0,2,1995,1995,1,660.0,3
6,6.9957661563048505,1,1.0,2,2,1,525.0,1,1971,1971,0,381.0,2
5,6.959398512133975,1,1.0,3,3,1,1053.0,1,1959,2006,0,54.0,3
7,7.31455283232408,2,1.0,2,2,2,776.0,1,1931,2000,1,0.0,3
6,7.284820912568604,1,1.0,2,2,1,912.0,1,1948,1950,1,0.0,3
5,7.303843225277705,1,2.0,2,2,1,1486.0,1,1964,1999,0,0.0,3
7,7.5678626054638825,2,2.0,2,2,2,793.0,2,1976,1976,1,233.0,3
8,7.803026643632217,3,3.0,3,3,2,1629.0,2,1994,2005,1,528.0,3
6,7.238496840894365,1,2.0,2,2,1,1392.0,1,1968,1968,2,216.0,3
4,7.074116816197362,1,2.0,2,2,2,1138.0,2,1972,1972,0,0.0,3
8,7.64826303090192,2,3.0,3,4,3,2077.0,1,2005,2006,1,0.0,3
8,7.568379267836522,2,2.0,3,3,2,1406.0,2,2000,2000,1,40.0,3
6,7.77485576666552,1,2.0,2,2,2,1021.0,2,1965,1979,1,113.0,3
6,7.425953657077541,1,2.0,2,3,2,1408.0,2,1994,1998,1,258.0,3
5,7.270312886079025,1,2.0,2,2,1,1188.0,1,1956,1987,1,0.0,3
4,7.07326971745971,2,1.0,2,1,1,700.0,1,1922,1950,1,0.0,3
6,7.297091005160418,2,2.0,3,3,2,738.0,2,2005,2005,0,0.0,3
6,7.221835825288449,1,1.0,2,2,1,672.0,2,1925,1950,0,0.0,2
6,7.0967213784947605,2,2.0,3,2,2,1208.0,1,1977,1977,1,0.0,3
6,7.516977224604321,2,2.0,2,3,1,1477.0,2,1957,2004,2,106.0,3
6,7.035268599281097,1,1.0,2,2,1,1136.0,1,1965,1965,1,0.0,3
6,7.273092595999522,1,2.0,2,2,1,855.0,2,1978,1978,1,0.0,3
4,7.480992162869525,1,3.0,2,2,1,1095.0,2,1900,1950,0,0.0,2
5,6.674561391814426,1,1.0,3,3,1,768.0,1,1924,2006,0,0.0,3
8,7.6236419465115715,3,3.0,3,3,3,2046.0,2,2008,2008,1,464.0,3
5,6.895682697747868,1,2.0,2,2,1,988.0,1,1961,1961,0,57.0,3
6,6.827629234502852,1,1.0,2,2,2,923.0,2,1980,1980,1,0.0,3
5,7.326465613840322,1,1.0,2,2,1,793.0,1,1932,2000,0,0.0,2
6,7.1631723908466425,2,2.0,2,3,2,1291.0,1,1996,1997,1,0.0,3
9,7.419380582918692,2,3.0,3,3,2,1626.0,2,2002,2002,1,215.0,3
7,7.516977224604321,3,2.0,3,2,2,1195.0,2,1998,1998,0,30.0,3
7,7.644919344958857,3,2.0,3,3,2,1190.0,2,1984,1984,1,0.0,3
7,7.473637108496206,2,2.0,3,3,2,874.0,3,2007,2007,0,0.0,3
7,7.004881989712859,2,2.0,3,3,2,551.0,2,2004,2004,0,0.0,3
8,7.257707677160043,3,2.0,3,3,2,1419.0,2,2007,2007,1,0.0,3
6,7.216709486709457,3,2.0,3,3,2,1362.0,2,2005,2006,1,256.0,3
6,6.742880635791903,2,2.0,3,3,2,848.0,1,2004,2004,1,147.0,2
10,8.370084326378025,3,3.0,4,4,3,2444.0,3,1994,1995,2,1170.0,3
7,7.831617276352611,2,2.0,3,3,2,1210.0,2,1989,1990,2,293.0,3
5,6.9782137426306985,1,1.0,2,2,1,1073.0,1,1921,1968,0,0.0,3
5,7.338888133838879,1,2.0,2,2,1,927.0,1,1936,1950,0,0.0,2
6,7.036148493750536,2,2.0,2,3,2,1112.0,2,1987,1987,1,72.0,3
5,6.423246963533519,1,1.0,2,2,1,616.0,1,1921,1950,0,0.0,2
5,7.045776576879511,1,1.0,2,2,3,980.0,1,1952,1952,0,0.0,3
5,6.795705775173514,1,1.0,2,2,1,894.0,1,1965,2009,1,0.0,3
7,7.237778191923443,2,2.0,3,3,2,1391.0,2,2004,2004,0,0.0,3
8,7.495541943884256,2,3.0,3,3,3,1800.0,2,2002,2002,1,630.0,3
7,7.059617628291383,2,2.0,2,2,1,1164.0,1,1969,1969,0,168.0,3
8,7.853993087224244,3,3.0,4,4,3,1234.0,2,2006,2006,1,466.0,3
5,7.502186486602924,1,2.0,2,3,2,360.0,2,1900,1996,1,0.0,2
7,7.302496423727326,2,2.0,3,3,2,1473.0,2,2004,2005,0,109.0,3
4,6.9957661563048505,1,0.0,1,1,1,0.0,2,1930,1950,0,0.0,2
7,7.508787170634276,2,2.0,2,3,2,1643.0,2,1971,2002,2,351.0,3
8,7.188412736496954,3,2.0,3,3,2,1324.0,2,2006,2006,1,176.0,3
7,7.283448228756631,2,2.0,3,3,2,728.0,2,2007,2007,1,0.0,3
5,6.806829360392176,1,1.0,2,2,1,876.0,1,1966,1966,0,41.0,3
3,6.591673732008658,1,0.0,3,2,1,270.0,1,1935,2003,0,0.0,3
4,7.071573364211532,1,1.0,2,2,1,859.0,1,1900,1950,0,0.0,1
8,7.113142108707088,3,2.0,3,3,2,1228.0,2,1988,1989,1,0.0,3
4,6.866933284461882,1,2.0,2,2,1,960.0,1,1970,1970,0,160.0,3
6,7.2991214627108,1,2.0,3,3,1,725.0,2,1976,2005,0,289.0,3
6,7.2078598714324755,2,2.0,2,2,2,1064.0,2,1974,1974,1,174.0,3
7,7.845416036592485,1,2.0,2,2,1,718.0,1,1890,1998,0,0.0,2
5,7.071573364211532,2,2.0,2,3,2,1176.0,1,1973,2000,1,0.0,3
7,7.790696031174738,3,3.0,3,3,2,1311.0,2,1993,1994,1,651.0,3
5,6.878326468291325,2,1.0,2,2,2,971.0,1,1969,1969,1,0.0,3
8,7.462789157412448,3,2.0,3,3,2,1742.0,2,1985,1985,1,0.0,3
6,6.742880635791903,2,2.0,3,3,2,848.0,1,2004,2004,0,169.0,2
4,6.761572768804055,1,2.0,2,2,1,864.0,1,1970,1970,0,0.0,3
4,7.293017679772782,1,1.0,2,2,1,941.0,2,1954,1972,0,0.0,3
9,7.437206366871292,1,3.0,4,4,3,1698.0,2,2007,2008,1,340.0,3
4,6.761572768804055,1,2.0,2,3,1,864.0,1,1970,1970,0,0.0,3
6,7.426549072397305,2,2.0,3,3,2,880.0,2,1988,2007,1,260.0,3
7,7.116394144093465,2,2.0,3,3,2,1232.0,2,2007,2007,0,82.0,3
5,7.4821189235521155,1,3.0,2,2,1,1584.0,2,1958,1958,0,95.0,3
4,7.0967213784947605,1,2.0,2,2,1,780.0,1,1925,1950,0,0.0,2
8,7.38770923908104,3,2.0,3,3,2,1595.0,2,1995,1996,1,0.0,3
7,7.044032897274685,2,2.0,3,3,3,868.0,2,2003,2003,1,442.0,3
7,7.616283561580385,2,2.0,3,3,2,1153.0,2,1998,1999,1,202.0,3
5,7.042286171939743,1,1.0,2,2,1,864.0,1,1961,1983,1,0.0,3
5,6.854354502255021,1,1.0,2,2,1,948.0,1,1968,1968,0,0.0,3
7,7.477604243197589,1,2.0,2,2,2,880.0,1,1914,1970,2,0.0,2
3,6.946975992135418,1,2.0,2,2,1,0.0,2,1950,1950,0,0.0,3
8,7.496097345175956,2,3.0,3,3,2,893.0,2,2005,2005,1,0.0,3
5,7.090076835776092,1,0.0,2,2,2,1200.0,3,1987,1988,0,0.0,3
7,7.454719949364001,2,2.0,3,3,2,864.0,2,2004,2004,0,0.0,3
5,7.266827347520591,1,2.0,2,2,1,264.0,2,1910,2002,0,0.0,2
6,6.815639990074331,1,1.0,2,3,1,912.0,1,1961,1996,0,0.0,3
7,7.207118856207756,1,2.0,2,2,2,1349.0,2,2000,2001,0,108.0,3
5,7.288927694521257,1,2.0,2,2,2,520.0,2,1963,1999,1,0.0,3
8,7.198183577101943,3,2.0,3,3,2,1337.0,2,1993,1993,1,0.0,3
8,7.906547232368036,2,2.0,4,3,1,1142.0,3,1976,1996,2,289.0,3
7,7.721348612617949,2,2.0,3,3,2,952.0,2,2000,2000,1,0.0,3
7,7.878534196140362,1,4.0,3,3,1,1240.0,1,1880,2003,1,0.0,2
7,7.450079569807499,3,2.0,3,3,2,1720.0,2,1996,1996,1,338.0,3
4,7.332369205929062,1,1.0,2,2,1,0.0,2,1945,1950,0,0.0,3
4,7.038783541388542,1,0.0,2,2,1,576.0,1,1910,2004,0,0.0,2
7,7.1853870155804165,2,2.0,3,3,2,660.0,2,2003,2003,0,0.0,3
6,7.309212365692763,2,2.0,2,3,2,1479.0,2,1997,1997,0,0.0,3
8,7.6487397889562425,3,3.0,3,4,2,1030.0,2,2005,2005,1,178.0,3
6,6.933423025730715,1,2.0,2,3,1,1026.0,1,1969,2005,0,0.0,3
6,7.293697720601438,2,2.0,2,2,2,729.0,2,1999,1999,0,894.0,3
8,7.477604243197589,2,2.0,3,3,2,866.0,2,2007,2007,0,0.0,3
6,7.234177179749849,1,2.0,2,2,1,672.0,2,1978,1978,1,328.0,3
7,7.313886831633462,2,2.0,2,2,2,744.0,2,1999,1999,0,360.0,3
8,7.836369760545124,3,3.0,3,3,2,1318.0,2,1995,1995,1,513.0,3
6,6.761572768804055,1,1.0,2,2,1,864.0,1,1959,1959,0,0.0,3
5,7.170888478512505,1,2.0,2,1,1,1145.0,1,1924,1950,0,0.0,2
7,7.344072850573066,2,2.0,2,3,2,756.0,2,2009,2009,0,0.0,3
8,7.768533300926033,3,3.0,3,3,2,1252.0,2,1999,1999,1,673.0,3
8,7.309212365692763,2,2.0,3,4,2,1494.0,1,1995,1996,1,0.0,3
9,7.317212408359839,2,2.0,3,4,2,1498.0,2,2008,2008,1,284.0,3
7,7.446585099157725,2,2.0,2,2,2,980.0,2,1988,1988,1,42.0,3
6,7.4673710669175595,1,1.0,2,2,2,983.0,2,1940,1985,0,0.0,3
7,7.515344571180436,2,2.0,3,3,2,1860.0,2,2004,2005,1,0.0,3
8,8.095293776844649,3,3.0,4,4,2,1650.0,3,2003,2003,1,603.0,3
5,6.754604099487962,1,2.0,2,2,2,858.0,1,1982,1982,0,0.0,3
4,7.106606137727303,1,2.0,2,2,1,836.0,1,1951,1951,0,0.0,3
6,7.018401799069201,1,2.0,2,2,1,1029.0,1,1976,1976,1,0.0,3
5,6.815639990074331,1,1.0,2,2,1,912.0,1,1958,1958,0,1.0,3
8,7.587310506022615,3,3.0,3,3,2,1935.0,2,2006,2006,1,375.0,3
6,7.093404625868766,1,2.0,2,2,3,1204.0,2,1998,1998,0,320.0,2
7,7.3864708488298945,2,3.0,3,3,2,1614.0,2,2005,2006,0,240.0,3
5,6.795705775173514,1,2.0,2,2,1,864.0,1,1974,1974,1,0.0,3
5,7.61085279039525,1,2.0,2,2,1,0.0,2,1977,1977,2,320.0,2
6,6.911747300251674,1,2.0,2,2,2,975.0,1,1977,1977,0,90.0,3
7,7.133295954896068,2,2.0,2,2,2,1237.0,2,1995,1996,1,38.0,3
6,7.3796321526095525,1,2.0,3,3,2,761.0,2,1992,1992,0,0.0,3
7,7.265429723253953,2,2.0,3,3,2,1413.0,2,2001,2002,0,0.0,3
5,7.01211529430638,1,2.0,2,3,2,1097.0,1,1978,1978,1,104.0,3
6,7.302496423727326,1,0.0,2,2,1,742.0,2,1914,2001,1,0.0,2
6,7.201916317531627,2,2.0,2,2,1,1372.0,2,1967,1967,1,0.0,3
5,7.409741954080923,1,1.0,2,2,1,686.0,2,1915,1950,0,0.0,2
7,7.642044402873258,1,2.0,3,3,2,956.0,2,2004,2004,0,0.0,3
4,6.803505257608338,1,1.0,2,2,1,901.0,1,1954,2000,0,0.0,2
6,7.643482907077201,2,2.0,2,3,1,832.0,2,1966,2007,0,157.0,3
7,7.0431599159883405,2,2.0,3,3,2,1145.0,2,2005,2006,1,11.0,3
6,6.967909201801884,1,2.0,2,2,2,1029.0,1,1976,1976,2,0.0,3
7,7.607381425639791,3,2.0,3,2,2,1117.0,2,1996,1997,1,0.0,3
8,7.310550158534422,2,2.0,3,3,2,1496.0,2,2007,2007,0,140.0,3
7,7.546974117516527,2,2.0,3,3,2,712.0,2,1994,1996,1,0.0,3
6,7.355001921105257,1,2.0,2,2,2,650.0,2,1980,1981,1,130.0,3
6,7.158513997329321,1,2.0,2,2,1,660.0,1,1977,1977,1,148.0,3
5,6.650279048587422,1,1.0,2,2,1,773.0,1,1953,1953,0,0.0,3
9,8.0519780789023,3,3.0,4,4,3,1926.0,3,2008,2009,2,860.0,3
5,7.477604243197589,1,1.0,2,3,2,731.0,1,1937,1950,2,252.0,3
6,7.431299675155903,2,2.0,2,3,2,616.0,2,1997,1997,0,0.0,3
4,7.086737934510577,1,2.0,2,2,1,1196.0,1,1916,1990,0,0.0,2
7,7.283448228756631,2,2.0,3,3,2,728.0,2,2005,2005,1,0.0,3
9,7.945201132412759,3,3.0,4,4,3,1734.0,3,2008,2009,1,424.0,3
5,7.028201432058005,1,1.0,2,2,1,936.0,1,1954,1954,0,0.0,3
7,7.2640301428995295,2,2.0,3,4,2,1417.0,2,2008,2008,0,256.0,3
5,6.887552571664617,1,1.0,2,2,1,980.0,2,1967,1967,0,0.0,3
5,7.362645270417825,1,2.0,2,3,1,1324.0,1,1923,2004,1,0.0,3
5,6.990256500493881,1,2.0,2,2,1,1024.0,1,1966,1966,1,1047.0,3
5,7.6676260915849905,1,2.0,2,2,1,849.0,2,1898,1965,0,0.0,2
6,7.1770187659099,2,2.0,2,3,1,1040.0,1,1974,1999,1,99.0,3
6,6.742880635791903,2,2.0,3,3,2,848.0,1,2004,2004,1,169.0,2
5,6.950814768442584,1,2.0,1,1,1,540.0,1,1952,1952,0,0.0,1
6,7.273786317844895,1,1.0,2,2,1,1442.0,1,1958,1958,0,243.0,3
5,7.1308988302963465,1,1.0,2,1,1,686.0,1,1918,1950,0,0.0,3
7,7.415175109613295,2,2.0,2,3,2,1649.0,2,1998,1998,0,442.0,3
5,6.915723448631314,1,1.0,2,2,1,1008.0,1,1954,1954,1,0.0,3
8,7.4318919168078,1,3.0,3,3,2,1568.0,2,2002,2002,2,148.0,3
6,6.9584483932976555,2,2.0,2,2,1,1010.0,1,1971,1971,0,80.0,3
7,7.213768308118642,3,2.0,3,3,2,1358.0,2,2009,2010,1,128.0,3
7,7.402451520818244,2,2.0,3,3,2,798.0,2,2003,2003,0,0.0,3
4,6.841615476477592,1,2.0,1,2,1,936.0,1,1953,1953,0,0.0,2
7,7.457609289715606,2,2.0,3,3,2,847.0,2,2003,2003,1,0.0,3
6,7.305860032684009,1,1.0,2,2,1,778.0,2,1940,1950,1,0.0,3
8,7.305860032684009,2,2.0,3,3,2,1489.0,2,2006,2006,1,0.0,3
10,7.642044402873258,3,3.0,4,4,3,2078.0,2,2007,2008,1,816.0,3
5,6.664409020350408,1,0.0,2,3,1,784.0,1,1924,1950,0,0.0,2
7,7.2682230211595655,1,2.0,3,3,2,1454.0,2,2001,2001,1,0.0,3
5,7.661997558901893,2,2.0,2,2,1,1013.0,2,1967,1967,0,0.0,3
7,7.109062135687172,2,2.0,3,3,2,600.0,2,2005,2005,0,0.0,3
6,7.238496840894365,1,2.0,2,2,1,1392.0,1,1957,1957,2,387.0,3
7,7.090076835776092,2,2.0,2,3,2,600.0,2,2005,2005,0,0.0,3
7,7.511524648390866,2,2.0,3,3,2,941.0,2,2003,2003,1,223.0,3
6,7.323830566202317,1,2.0,2,2,1,1516.0,1,1964,1964,0,180.0,3
5,7.042286171939743,1,2.0,2,2,1,1144.0,1,1961,1961,0,136.0,3
4,6.9726062513017535,1,2.0,2,3,2,1067.0,2,1950,1995,0,0.0,3
5,7.351799869057777,1,2.0,2,2,1,1559.0,1,1948,1973,0,0.0,2
6,6.894670039433482,1,1.0,2,2,1,483.0,1,1973,1973,0,158.0,2
5,7.002155954403621,2,1.0,2,3,2,1099.0,1,1995,2006,0,0.0,3
5,7.090076835776092,1,1.0,2,2,1,768.0,1,1946,1995,0,0.0,3
6,7.301147805856032,1,1.0,2,1,1,672.0,2,1925,1950,0,0.0,2
5,7.338888133838879,1,2.0,2,3,1,650.0,2,1904,2002,1,0.0,2
6,7.060476365999801,1,2.0,2,2,1,1127.0,1,1966,1966,0,183.0,3
5,7.495541943884256,1,0.0,2,2,1,1800.0,2,1961,1961,0,0.0,3
5,7.255591274253665,1,3.0,2,2,1,876.0,1,1915,1950,1,0.0,2
5,7.438971592395862,1,2.0,2,2,2,1390.0,2,1975,1981,2,0.0,3
7,7.4815557019095165,1,2.0,3,3,2,740.0,2,1993,1993,1,137.0,3
5,6.761572768804055,2,1.0,2,2,1,864.0,1,1972,1972,1,0.0,3
6,7.765569081097317,2,2.0,2,2,1,907.0,3,1908,1997,1,0.0,3
6,7.5256399750415355,2,2.0,3,2,1,528.0,2,1976,1994,1,360.0,3
6,6.742880635791903,2,2.0,3,3,2,848.0,1,2003,2003,0,170.0,2
8,7.283448228756631,2,2.0,3,3,2,1273.0,2,2003,2003,1,40.0,3
7,7.406103381237015,2,1.0,2,2,1,918.0,2,1941,1950,2,0.0,3
6,7.275864600546533,1,2.0,2,2,1,1127.0,1,1964,1964,1,115.0,3
5,7.483806687665835,1,2.0,2,2,1,1763.0,1,1955,1974,1,0.0,3
5,6.946975992135418,1,1.0,2,2,1,1040.0,1,1962,2010,0,0.0,3
6,6.933423025730715,2,2.0,2,2,2,940.0,1,1978,1978,0,0.0,3
6,7.300472814267799,2,2.0,2,2,2,702.0,2,1994,1995,1,0.0,3
7,7.222566018822171,2,2.0,2,2,2,1090.0,2,1976,1976,1,189.0,3
6,7.8838232148921525,2,2.0,2,3,1,1054.0,2,1968,1984,1,220.0,3
7,7.262628600974241,2,1.0,3,3,1,912.0,1,1918,1998,1,0.0,3
5,6.946013991099227,1,2.0,2,2,1,1039.0,1,1965,1965,0,0.0,3
6,7.00033446027523,1,2.0,2,2,2,1040.0,2,1984,1985,0,0.0,3
5,7.045776576879511,1,1.0,2,2,1,1148.0,1,1959,1959,0,0.0,3
7,7.22402480828583,2,2.0,3,3,3,1372.0,2,2007,2008,0,0.0,3
5,6.90975328164481,1,2.0,2,2,1,1002.0,1,1970,1970,0,76.0,3
8,7.406103381237015,2,3.0,3,3,2,1638.0,2,2006,2007,1,274.0,3
4,7.02108396428914,1,2.0,2,1,1,1040.0,1,1961,1961,0,0.0,3
5,7.749322464660356,2,2.0,2,2,1,0.0,2,1948,1950,1,0.0,3
7,7.575071699507561,1,2.0,3,3,2,1050.0,2,1993,1994,1,246.0,3
5,6.795705775173514,1,1.0,2,2,1,894.0,1,1962,1962,0,0.0,3
6,7.427738840532894,2,2.0,2,3,2,804.0,2,1998,1998,0,116.0,3
5,6.813444599510896,1,2.0,3,3,1,105.0,1,1953,1996,0,0.0,3
5,7.145196134997171,1,1.0,3,2,1,832.0,1,1949,1950,1,0.0,3
5,7.030857476116121,1,1.0,2,2,1,676.0,1,1941,1950,0,0.0,2
8,7.867105500316739,2,2.0,3,4,2,1184.0,2,2007,2007,1,0.0,3
4,6.946975992135418,1,2.0,2,2,1,1064.0,1,1963,1963,0,0.0,3
9,7.707062655370473,3,3.0,3,4,3,1462.0,2,2004,2005,1,216.0,3
5,7.051855622955894,1,2.0,2,3,1,1109.0,1,1961,1995,0,0.0,3
5,6.761572768804055,2,1.0,3,2,1,864.0,1,1978,2005,0,90.0,3
5,6.993932975223189,1,2.0,2,2,3,1090.0,1,2005,2006,0,0.0,3
7,7.448333860897476,2,2.0,3,3,2,1156.0,2,1990,1991,1,117.0,3
6,7.373374309910049,2,2.0,2,2,2,808.0,2,1992,1993,1,0.0,3
4,7.709756864454165,1,1.0,3,2,1,795.0,1,1912,1950,0,0.0,3
5,6.79346613258001,1,1.0,2,2,1,892.0,1,1967,1967,0,60.0,3
9,7.443663683115591,2,2.0,3,3,3,1698.0,2,1999,2000,1,60.0,3
5,7.445417556701687,1,2.0,2,2,1,1626.0,2,1959,2005,0,122.0,3
5,7.239214973779806,1,1.0,2,2,1,816.0,1,1955,1955,0,0.0,3
8,7.7039102096163115,1,2.0,3,3,1,2217.0,2,1970,1970,1,0.0,3
6,7.316548177182976,1,2.0,2,2,1,1505.0,1,1953,1953,1,90.0,3
5,6.828712071641684,1,2.0,2,2,1,672.0,1,1949,2006,1,0.0,3
6,7.428333194190806,1,2.0,2,2,1,918.0,2,1978,1978,1,92.0,3
6,6.97354301952014,1,1.0,2,2,1,1059.0,1,1963,2003,0,0.0,3
5,7.232010331664759,1,1.0,2,2,2,1383.0,1,1954,1954,1,0.0,3
5,7.336285660021297,1,2.0,2,2,1,0.0,2,1979,1979,0,0.0,3
6,7.493317248862145,1,2.0,2,2,1,780.0,1,1963,1963,1,415.0,3
4,6.85751406254539,1,1.0,2,2,1,951.0,1,1936,1950,0,0.0,2
5,7.7142311448490855,1,2.0,2,2,1,0.0,2,1979,1979,0,0.0,3
9,7.768110378525988,3,3.0,4,4,3,2330.0,2,2009,2010,2,760.0,3
5,7.119635638017636,1,1.0,2,2,1,912.0,1,1961,1994,1,0.0,3
4,6.754604099487962,1,1.0,2,2,1,858.0,1,1971,1971,0,0.0,3
5,7.174724309836376,1,1.0,2,2,1,992.0,1,1957,2000,0,0.0,3
7,7.319202458767849,2,2.0,3,3,2,783.0,2,2003,2003,1,0.0,3
7,7.4205789054108005,2,3.0,3,3,2,1670.0,2,2006,2006,1,27.0,3
5,6.804614520062624,1,1.0,2,2,1,876.0,1,1967,1967,0,75.0,3
5,6.968850378341948,1,1.0,2,2,1,1056.0,1,1954,1954,0,110.0,3
8,7.400009517162692,2,3.0,3,3,2,1623.0,2,2006,2006,1,208.0,3
7,7.6290038896529575,2,1.0,3,3,2,1017.0,1,1936,1987,1,0.0,3
5,6.804614520062624,1,2.0,2,2,2,864.0,1,1983,1983,0,0.0,3
6,7.302496423727326,2,2.0,3,3,2,742.0,2,2005,2005,1,0.0,3
5,7.729295674310482,1,2.0,2,2,1,1105.0,2,1960,1960,0,361.0,3
5,7.145196134997171,2,1.0,2,3,2,1268.0,1,1977,1989,0,0.0,3
5,6.922643891475888,1,1.0,2,2,1,768.0,1,1925,1950,0,0.0,2
5,7.601901959875166,2,3.0,2,2,1,1001.0,2,1949,1950,0,0.0,2
6,7.1098794630722715,2,2.0,3,3,2,612.0,2,2009,2009,0,76.0,3
4,6.9957661563048505,1,1.0,2,2,1,546.0,1,1970,1970,0,80.0,2
2,6.173786103901937,1,1.0,2,2,1,480.0,0,1949,1950,0,0.0,1
4,7.113956109566034,1,1.0,2,2,1,1134.0,1,1956,1956,0,0.0,3
7,7.6624678152002375,1,3.0,3,3,3,1104.0,2,1991,1991,1,0.0,3
6,7.254177846456518,1,2.0,4,2,2,1184.0,1,1958,2002,1,0.0,3
6,7.450660796211539,1,2.0,3,3,2,928.0,2,1994,1994,0,105.0,3
5,7.696212639346407,1,0.0,2,2,1,1272.0,2,1900,2003,0,0.0,3
6,7.182352111885263,2,2.0,3,3,2,1316.0,2,2005,2006,1,0.0,3
6,7.388327859577107,1,2.0,3,3,2,1604.0,2,1993,1994,1,0.0,3
6,7.430114138561801,2,2.0,2,2,2,1686.0,2,1980,1980,1,157.0,3
5,7.026426808699636,2,2.0,2,4,2,1126.0,2,1977,1977,0,0.0,3
8,7.772331575169614,3,3.0,3,4,2,1181.0,2,2003,2004,1,340.0,3
7,7.589841512182657,2,2.0,2,2,1,832.0,2,1968,1968,1,342.0,3
8,7.488852955733459,2,2.0,3,4,2,1753.0,2,2001,2001,1,0.0,3
7,7.71244383427499,2,2.0,2,3,2,964.0,2,1997,1997,1,285.0,3
8,7.290292882446597,2,3.0,3,3,2,1466.0,2,2007,2007,0,0.0,3
5,6.829793737512425,1,1.0,2,2,1,925.0,1,1965,1965,0,0.0,3
9,7.552237287560802,2,3.0,4,4,3,1905.0,2,2006,2006,1,302.0,3
7,7.313220387090301,2,2.0,3,3,2,1500.0,2,2004,2004,0,210.0,3
7,7.634820677745543,1,2.0,2,3,2,585.0,2,1960,2007,1,0.0,3
4,6.616065185132817,1,2.0,2,2,1,600.0,1,1926,1953,0,108.0,3
7,7.090076835776092,1,2.0,3,3,2,1176.0,2,2003,2003,0,103.68526170798899,3
7,7.58629630715272,2,2.0,3,3,2,1113.0,2,2005,2005,1,0.0,3
7,7.581719640125308,2,3.0,3,3,2,1391.0,2,2006,2006,0,0.0,3
7,7.784473235736469,2,1.0,2,2,1,1032.0,2,1940,1950,2,0.0,3
6,7.454719949364001,1,2.0,2,2,1,1728.0,2,1976,1976,0,0.0,3
7,7.630461261783627,2,2.0,3,3,2,992.0,2,1999,1999,1,298.0,3
4,7.272398392570047,1,0.0,2,2,2,1440.0,2,1977,1977,0,0.0,3
5,7.397561535524052,1,2.0,2,2,1,1632.0,2,1967,1967,0,0.0,3
6,7.203405521083095,2,2.0,2,3,1,819.0,1,1958,1958,1,541.0,3
5,7.533158807455563,1,2.0,2,2,1,1088.0,1,1890,1996,0,0.0,2
5,7.042286171939743,1,1.0,2,2,1,1144.0,1,1959,1959,1,128.0,3
8,7.395721608602045,2,3.0,3,3,2,1616.0,2,2002,2003,1,236.0,3
7,7.4821189235521155,2,2.0,3,3,2,936.0,2,2002,2002,1,144.0,3
6,7.2305631534092925,2,2.0,2,3,1,1161.0,1,1972,2006,1,0.0,3
5,6.761572768804055,1,2.0,2,3,1,864.0,1,1950,2002,0,0.0,3
5,6.872128101338986,1,1.0,2,2,1,828.0,1,1965,1965,0,0.0,2
5,6.643789733147672,2,1.0,2,2,2,768.0,1,1972,2003,0,0.0,3
5,7.584773077612199,1,2.0,2,2,1,784.0,2,1969,1969,1,232.0,3
6,6.887552571664617,1,0.0,2,2,2,945.0,2,1975,1975,0,250.0,3
6,7.579678823090456,2,2.0,2,2,2,979.0,2,1946,1950,0,423.0,2
6,7.113956109566034,1,2.0,2,2,2,561.0,1,1980,1980,1,0.0,2
5,6.963189985870238,1,2.0,2,2,1,1057.0,1,1962,1962,0,0.0,3
7,7.198183577101943,2,2.0,3,3,2,1337.0,2,2003,2003,0,0.0,3
7,7.255591274253665,2,2.0,3,3,2,696.0,2,1999,1999,0,0.0,3
5,6.754604099487962,1,0.0,2,2,1,858.0,1,1958,2008,0,0.0,3
6,7.962763930168115,2,2.0,2,2,2,1330.0,2,1977,1995,1,424.0,3
6,7.344719054149673,1,2.0,2,3,2,804.0,2,1976,1976,1,0.0,3
9,7.495541943884256,2,2.0,3,4,3,1800.0,2,2007,2007,0,0.0,3
7,7.546446273746024,2,2.0,3,3,2,817.0,2,2002,2003,1,44.0,3
6,7.302496423727326,2,2.0,3,3,2,783.0,2,2005,2007,1,0.0,3
5,7.176254532017144,2,1.0,3,2,1,728.0,1,1940,1950,2,0.0,3
5,7.001245622069476,1,1.0,2,2,1,1098.0,1,1955,1955,0,151.0,3
3,6.875232087276577,1,0.0,2,2,1,600.0,1,1910,1950,0,0.0,2
6,6.9985096422506015,1,1.0,2,2,1,588.0,1,1958,1958,0,105.0,3
4,7.083387847625295,1,0.0,2,2,1,720.0,1,1949,1950,0,0.0,3
7,7.3938782901077555,3,2.0,3,3,2,764.0,2,2003,2004,0,106.0,3
6,6.822197390620491,1,1.0,2,2,2,918.0,2,1979,1979,1,0.0,3
